feature,threshold,operator,pass_count,fail_count,winner_ratio_pass_pct,loser_ratio_pass_pct,winner_ratio_fail_pct,loser_ratio_fail_pct,precision,recall,f1,lift,odds_ratio,avg_return_2h_pass,avg_return_2h_fail,avg_return_4h_pass,avg_return_4h_fail,win_rate_pass_pct,expected_return_lift_2h,direction
2h_current_ma20_distance_pct,25.079768,gte,169,728,43.79,14.2,14.42,85.58,0.4379,0.4134,0.4253,2.1942,18.2944,9.1236,4.1575,10.0772,4.3118,73.37,4.9661,long
2h_current_ma20_distance_pct,27.9464,gte,148,749,45.95,15.54,14.82,85.18,0.4595,0.3799,0.4159,2.3024,16.9933,9.1845,4.2847,10.2968,4.43,72.3,4.8998,long
2h_current_ma20_distance_pct,30.813032,gte,121,776,47.11,15.7,15.72,84.28,0.4711,0.3184,0.38,2.3606,16.082,9.5572,4.3971,10.1786,4.6526,73.55,5.1602,long
2h_current_ma20_distance_pct,33.679664,gte,104,793,49.04,16.35,16.14,83.86,0.4904,0.2849,0.3604,2.4574,15.5859,10.1689,4.4275,10.9544,4.6693,71.15,5.7415,long
2h_current_ma20_distance_pct,36.546296,gte,86,811,52.33,17.44,16.52,83.48,0.5233,0.2514,0.3396,2.6221,15.1567,10.5155,4.5181,11.5994,4.7404,72.09,5.9973,long
2h_current_ma20_distance_pct,39.412928,gte,79,818,49.37,18.99,17.11,82.89,0.4937,0.2179,0.3023,2.4739,12.5914,10.2441,4.5957,11.5541,4.8035,69.62,5.6484,long
2h_current_ma20_distance_pct,42.27956,gte,66,831,54.55,18.18,17.21,82.79,0.5455,0.2011,0.2939,2.7334,14.4336,11.3756,4.5942,12.7587,4.8134,72.73,6.7815,long
2h_current_ma20_distance_pct,45.146192,gte,59,838,52.54,20.34,17.66,82.34,0.5254,0.1732,0.2605,2.633,12.0439,10.1648,4.7361,10.7682,5.0199,71.19,5.4287,long
2h_current_ma20_distance_pct,48.012824,gte,56,841,51.79,21.43,17.84,82.16,0.5179,0.162,0.2468,2.5951,11.1328,10.086,4.7607,10.8167,5.0372,69.64,5.3253,long
2h_current_ma20_distance_pct,50.879456,gte,50,847,54.0,20.0,17.95,82.05,0.54,0.1508,0.2358,2.706,12.3454,10.775,4.7577,10.9397,5.0709,70.0,6.0173,long
2h_current_ma20_distance_pct,53.746088,gte,46,851,56.52,17.39,17.98,82.02,0.5652,0.1453,0.2311,2.8324,14.8268,11.757,4.7329,12.4356,5.0176,71.74,7.0241,long
2h_current_ma20_distance_pct,56.61272,gte,40,857,57.5,15.0,18.2,81.8,0.575,0.1285,0.21,2.8814,17.2254,11.4929,4.7944,13.0327,5.0417,72.5,6.6984,long
2h_current_ma20_distance_pct,59.479352,gte,35,862,54.29,17.14,18.56,81.44,0.5429,0.1061,0.1776,2.7204,13.8937,11.3666,4.8384,11.8672,5.1354,68.57,6.5282,long
2h_current_ma20_distance_pct,62.345984,gte,30,867,53.33,20.0,18.8,81.2,0.5333,0.0894,0.1531,2.6726,11.5174,10.2436,4.9149,10.3029,5.2283,70.0,5.3287,long
2h_current_ma20_distance_pct,65.212616,gte,29,868,51.72,20.69,18.89,81.11,0.5172,0.0838,0.1442,2.592,10.7317,10.1666,4.9236,9.8116,5.2506,68.97,5.243,long
2h_current_ma20_distance_pct,68.079248,gte,24,873,41.67,25.0,19.36,80.64,0.4167,0.0559,0.0985,2.088,6.9428,7.9356,5.015,7.5714,5.3383,62.5,2.9206,long
2h_current_ma20_distance_pct,70.94588,gte,20,877,45.0,30.0,19.38,80.62,0.45,0.0503,0.0905,2.255,6.2382,7.1193,5.0469,6.479,5.3734,60.0,2.0724,long
2h_current_ma20_distance_pct,73.812512,gte,13,884,30.77,38.46,19.8,80.2,0.3077,0.0223,0.0417,1.5419,3.2411,3.7637,5.1127,3.7406,5.4224,53.85,-1.349,long
2h_current_ma20_distance_pct,76.679144,gte,10,887,20.0,50.0,19.95,80.05,0.2,0.0112,0.0212,1.0022,1.6045,1.8131,5.1301,-2.1738,5.4834,50.0,-3.317,long
2h_current_ma20_distance_pct,79.545776,gte,9,888,22.22,55.56,19.93,80.07,0.2222,0.0112,0.0213,1.1136,1.6068,1.1658,5.1329,-2.9792,5.4829,44.44,-3.9671,long
2h_current_ma20_distance_pct,82.412408,gte,7,890,28.57,57.14,19.89,80.11,0.2857,0.0112,0.0215,1.4318,2.0141,1.3583,5.1225,-6.5462,5.492,42.86,-3.7642,long
2h_current_ma20_distance_pct,85.27904,gte,5,892,40.0,40.0,19.84,80.16,0.4,0.0112,0.0217,2.0045,4.0395,4.6413,5.0957,-3.1078,5.4457,60.0,-0.4544,long
2h_current_ma20_distance_pct,88.145672,gte,5,892,40.0,40.0,19.84,80.16,0.4,0.0112,0.0217,2.0045,4.0395,4.6413,5.0957,-3.1078,5.4457,60.0,-0.4544,long
2h_current_ma20_distance_pct,91.012304,gte,4,893,25.0,50.0,19.93,80.07,0.25,0.0056,0.0109,1.2528,2.0084,0.9006,5.1119,-7.9528,5.4578,50.0,-4.2113,long
2h_current_ma20_distance_pct,93.878936,gte,2,895,0.0,50.0,20.0,80.0,0.0,0.0,0.0,0.0,0.0,-1.4241,5.1077,-13.5027,5.4403,50.0,-6.5318,long
2h_current_ma20_distance_pct,96.745568,gte,2,895,0.0,50.0,20.0,80.0,0.0,0.0,0.0,0.0,0.0,-1.4241,5.1077,-13.5027,5.4403,50.0,-6.5318,long
2h_current_ma20_distance_pct,99.6122,gte,1,896,0.0,0.0,19.98,80.02,0.0,0.0,0.0,0.0,0.0401,7.1107,5.0909,-11.1811,5.4165,100.0,2.0198,long
2h_current_ma20_distance_pct,-43.7194,lte,1,896,0.0,100.0,19.98,80.02,0.0,0.0,0.0,0.0,0.0,-0.3193,5.0992,5.1798,5.3983,0.0,-5.4185,long
2h_current_ma20_distance_pct,-40.852768,lte,1,896,0.0,100.0,19.98,80.02,0.0,0.0,0.0,0.0,0.0,-0.3193,5.0992,5.1798,5.3983,0.0,-5.4185,long
2h_current_ma20_distance_pct,-37.986136,lte,1,896,0.0,100.0,19.98,80.02,0.0,0.0,0.0,0.0,0.0,-0.3193,5.0992,5.1798,5.3983,0.0,-5.4185,long
2h_current_ma20_distance_pct,-35.119504,lte,1,896,0.0,100.0,19.98,80.02,0.0,0.0,0.0,0.0,0.0,-0.3193,5.0992,5.1798,5.3983,0.0,-5.4185,long
2h_current_ma20_distance_pct,-32.252872,lte,1,896,0.0,100.0,19.98,80.02,0.0,0.0,0.0,0.0,0.0,-0.3193,5.0992,5.1798,5.3983,0.0,-5.4185,long
2h_current_ma20_distance_pct,-29.38624,lte,1,896,0.0,100.0,19.98,80.02,0.0,0.0,0.0,0.0,0.0,-0.3193,5.0992,5.1798,5.3983,0.0,-5.4185,long
2h_current_ma20_distance_pct,-26.519608,lte,1,896,0.0,100.0,19.98,80.02,0.0,0.0,0.0,0.0,0.0,-0.3193,5.0992,5.1798,5.3983,0.0,-5.4185,long
2h_current_ma20_distance_pct,-23.652976,lte,1,896,0.0,100.0,19.98,80.02,0.0,0.0,0.0,0.0,0.0,-0.3193,5.0992,5.1798,5.3983,0.0,-5.4185,long
2h_current_ma20_distance_pct,-20.786344,lte,2,895,50.0,50.0,19.89,80.11,0.5,0.0056,0.011,2.5056,4.0281,7.9122,5.0868,11.5227,5.3843,50.0,2.8254,long
2h_current_ma20_distance_pct,-17.919712,lte,2,895,50.0,50.0,19.89,80.11,0.5,0.0056,0.011,2.5056,4.0281,7.9122,5.0868,11.5227,5.3843,50.0,2.8254,long
2h_current_ma20_distance_pct,-15.05308,lte,4,893,25.0,50.0,19.93,80.07,0.25,0.0056,0.0109,1.2528,2.0084,4.9831,5.0936,7.7144,5.3876,50.0,-0.1105,long
2h_current_ma20_distance_pct,-12.186448,lte,7,890,28.57,28.57,19.89,80.11,0.2857,0.0112,0.0215,1.4318,4.0282,5.2755,5.0917,4.5842,5.4044,42.86,0.1838,long
2h_current_ma20_distance_pct,-9.319816,lte,15,882,20.0,26.67,19.95,80.05,0.2,0.0168,0.0309,1.0022,3.0085,3.9773,5.1121,3.8082,5.4251,40.0,-1.1348,long
2h_current_ma20_distance_pct,-6.453184,lte,31,866,16.13,29.03,20.09,79.91,0.1613,0.0279,0.0476,0.8083,2.2095,3.915,5.1353,2.5611,5.4996,38.71,-1.2203,long
2h_current_ma20_distance_pct,-3.586552,lte,55,842,10.91,25.45,20.55,79.45,0.1091,0.0335,0.0513,0.5467,1.6573,3.2975,5.2104,2.3311,5.5984,40.0,-1.9129,long
2h_current_ma20_distance_pct,-0.71992,lte,97,800,10.31,24.74,21.12,78.88,0.1031,0.0559,0.0725,0.5166,1.5557,3.3494,5.3046,2.6291,5.7338,44.33,-1.9551,long
2h_current_ma20_distance_pct,2.146712,lte,183,714,8.74,25.68,22.83,77.17,0.0874,0.0894,0.0884,0.4381,1.1508,3.2371,5.5688,3.0272,6.0057,41.53,-2.3317,long
2h_current_ma20_distance_pct,5.013344,lte,272,625,6.99,24.63,25.6,74.4,0.0699,0.1061,0.0843,0.35,0.8242,3.0499,5.9823,2.8791,6.4943,41.18,-2.9324,long
2h_current_ma20_distance_pct,7.879976,lte,361,536,7.48,24.38,28.36,71.64,0.0748,0.1508,0.1,0.3748,0.7751,3.105,6.4322,2.9899,7.0199,41.55,-3.3272,long
2h_current_ma20_distance_pct,10.746608,lte,452,445,8.41,23.45,31.69,68.31,0.0841,0.2123,0.1204,0.4213,0.7729,3.2576,6.9575,3.1221,7.7098,44.25,-3.7,long
2h_current_ma20_distance_pct,13.61324,lte,539,358,9.46,21.89,35.75,64.25,0.0946,0.2849,0.1421,0.4742,0.7766,3.6021,7.338,3.4937,8.2651,47.87,-3.7359,long
2h_current_ma20_distance_pct,16.479872,lte,603,294,11.44,22.06,37.41,62.59,0.1144,0.3855,0.1765,0.5734,0.8678,3.8025,7.7402,3.8392,8.5951,49.59,-3.9377,long
2h_current_ma20_distance_pct,19.346504,lte,657,240,12.63,21.77,40.0,60.0,0.1263,0.4637,0.1986,0.6331,0.8706,3.9072,8.3396,3.9643,9.3228,50.38,-4.4324,long
2h_current_ma20_distance_pct,22.213136,lte,703,194,13.37,21.62,43.81,56.19,0.1337,0.5251,0.2132,0.6701,0.793,3.9722,9.1551,4.1356,9.9727,51.49,-5.1829,long
2h_current_ma20_distance_pct,25.079768,lte,728,169,14.42,21.29,43.79,56.21,0.1442,0.5866,0.2315,0.7228,0.8697,4.1575,9.1236,4.3118,10.0772,52.34,-4.9661,long
2h_current_ma20_distance_pct,27.9464,lte,749,148,14.82,20.83,45.95,54.05,0.1482,0.6201,0.2392,0.7426,0.8371,4.2847,9.1845,4.43,10.2968,53.14,-4.8998,long
2h_current_ma20_distance_pct,30.813032,lte,776,121,15.72,20.62,47.11,52.89,0.1572,0.6816,0.2555,0.7878,0.8561,4.3971,9.5572,4.6526,10.1786,53.61,-5.1602,long
2h_current_ma20_distance_pct,33.679664,lte,793,104,16.14,20.43,49.04,50.96,0.1614,0.7151,0.2634,0.8089,0.8211,4.4275,10.1689,4.6693,10.9544,54.35,-5.7415,long
2h_current_ma20_distance_pct,36.546296,lte,811,86,16.52,20.22,52.33,47.67,0.1652,0.7486,0.2707,0.828,0.7444,4.5181,10.5155,4.7404,11.5994,54.62,-5.9973,long
2h_current_ma20_distance_pct,39.412928,lte,818,79,17.11,20.05,49.37,50.63,0.1711,0.7821,0.2808,0.8577,0.8755,4.5957,10.2441,4.8035,11.5541,55.01,-5.6484,long
2h_current_ma20_distance_pct,42.27956,lte,831,66,17.21,20.1,54.55,45.45,0.1721,0.7989,0.2832,0.8623,0.7136,4.5942,11.3756,4.8134,12.7587,54.99,-6.7815,long
2h_current_ma20_distance_pct,45.146192,lte,838,59,17.66,19.93,52.54,47.46,0.1766,0.8268,0.2911,0.885,0.8005,4.7361,10.1648,5.0199,10.7682,55.25,-5.4287,long
2h_current_ma20_distance_pct,48.012824,lte,841,56,17.84,19.86,51.79,48.21,0.1784,0.838,0.2941,0.8938,0.8363,4.7607,10.086,5.0372,10.8167,55.41,-5.3253,long
2h_current_ma20_distance_pct,50.879456,lte,847,50,17.95,19.95,54.0,46.0,0.1795,0.8492,0.2963,0.8993,0.7662,4.7577,10.775,5.0709,10.9397,55.49,-6.0173,long
2h_current_ma20_distance_pct,53.746088,lte,851,46,17.98,20.09,56.52,43.48,0.1798,0.8547,0.2971,0.901,0.6883,4.7329,11.757,5.0176,12.4356,55.46,-7.0241,long
2h_current_ma20_distance_pct,56.61272,lte,857,40,18.2,20.19,57.5,42.5,0.182,0.8715,0.3012,0.9122,0.6665,4.7944,11.4929,5.0417,13.0327,55.54,-6.6984,long
2h_current_ma20_distance_pct,59.479352,lte,862,35,18.56,20.07,54.29,45.71,0.1856,0.8939,0.3074,0.9301,0.7788,4.8384,11.3666,5.1354,11.8672,55.8,-6.5282,long
2h_current_ma20_distance_pct,62.345984,lte,867,30,18.8,19.95,53.33,46.67,0.188,0.9106,0.3117,0.9421,0.8244,4.9149,10.2436,5.2283,10.3029,55.82,-5.3287,long
2h_current_ma20_distance_pct,65.212616,lte,868,29,18.89,19.93,51.72,48.28,0.1889,0.9162,0.3133,0.9468,0.8848,4.9236,10.1666,5.2506,9.8116,55.88,-5.243,long
2h_current_ma20_distance_pct,68.079248,lte,873,24,19.36,19.82,41.67,58.33,0.1936,0.9441,0.3213,0.9701,1.3676,5.015,7.9356,5.3383,7.5714,56.13,-2.9206,long
2h_current_ma20_distance_pct,70.94588,lte,877,20,19.38,19.73,45.0,55.0,0.1938,0.9497,0.322,0.9714,1.201,5.0469,7.1193,5.3734,6.479,56.21,-2.0724,long
2h_current_ma20_distance_pct,73.812512,lte,884,13,19.8,19.68,30.77,69.23,0.198,0.9777,0.3293,0.992,2.2629,5.1127,3.7637,5.4224,3.7406,56.33,1.349,long
2h_current_ma20_distance_pct,76.679144,lte,887,10,19.95,19.62,20.0,80.0,0.1995,0.9888,0.3321,1.0,4.069,5.1301,1.8131,5.4834,-2.1738,56.37,3.317,long
2h_current_ma20_distance_pct,79.545776,lte,888,9,19.93,19.59,22.22,77.78,0.1993,0.9888,0.3318,0.9988,3.5603,5.1329,1.1658,5.4829,-2.9792,56.42,3.9671,long
2h_current_ma20_distance_pct,82.412408,lte,890,7,19.89,19.66,28.57,71.43,0.1989,0.9888,0.3312,0.9966,2.5286,5.1225,1.3583,5.492,-6.5462,56.4,3.7642,long
2h_current_ma20_distance_pct,85.27904,lte,892,5,19.84,19.84,40.0,60.0,0.1984,0.9888,0.3305,0.9944,1.5,5.0957,4.6413,5.4457,-3.1078,56.28,0.4544,long
2h_current_ma20_distance_pct,88.145672,lte,892,5,19.84,19.84,40.0,60.0,0.1984,0.9888,0.3305,0.9944,1.5,5.0957,4.6413,5.4457,-3.1078,56.28,0.4544,long
2h_current_ma20_distance_pct,91.012304,lte,893,4,19.93,19.82,25.0,75.0,0.1993,0.9944,0.3321,0.9989,3.0169,5.1119,0.9006,5.4578,-7.9528,56.33,4.2113,long
2h_current_ma20_distance_pct,93.878936,lte,895,2,20.0,19.89,0.0,100.0,0.2,1.0,0.3333,1.0022,0.0,5.1077,-1.4241,5.4403,-13.5027,56.31,6.5318,long
2h_current_ma20_distance_pct,96.745568,lte,895,2,20.0,19.89,0.0,100.0,0.2,1.0,0.3333,1.0022,0.0,5.1077,-1.4241,5.4403,-13.5027,56.31,6.5318,long
2h_current_ma20_distance_pct,99.6122,lte,897,0,19.96,19.96,0.0,0.0,0.1996,1.0,0.3327,1.0,100.0,5.0931,0.0,5.398,0.0,56.3,5.0931,long
2h_current_range_pct,0.0,gte,897,0,19.96,19.96,0.0,0.0,0.1996,1.0,0.3327,1.0,100.0,5.0931,0.0,5.398,0.0,56.3,5.0931,long
2h_current_range_pct,2.094994,gte,890,7,19.89,20.0,28.57,71.43,0.1989,0.9888,0.3312,0.9966,2.486,5.087,5.8736,5.4034,4.7161,56.29,-0.7866,long
2h_current_range_pct,4.189988,gte,803,94,21.92,18.31,3.19,96.81,0.2192,0.9832,0.3585,1.0983,36.3175,5.4947,1.6626,5.8633,1.4231,60.52,3.8321,long
2h_current_range_pct,6.284982,gte,637,260,27.16,16.17,2.31,97.69,0.2716,0.9665,0.424,1.361,71.1036,6.3167,2.0954,6.8692,1.7936,66.25,4.2212,long
2h_current_range_pct,8.379976,gte,471,426,33.12,14.01,5.4,94.6,0.3312,0.8715,0.48,1.6598,41.415,7.3769,2.5681,8.0033,2.5175,72.82,4.8088,long
2h_current_range_pct,10.47497,gte,346,551,38.44,14.74,8.35,91.65,0.3844,0.743,0.5067,1.9263,28.6296,8.207,3.1378,8.4507,3.4811,74.28,5.0692,long
2h_current_range_pct,12.569964,gte,260,637,44.23,15.0,10.05,89.95,0.4423,0.6425,0.5239,2.2165,26.4002,9.1221,3.4486,9.6572,3.6596,75.38,5.6735,long
2h_current_range_pct,14.664958,gte,200,697,46.0,15.0,12.48,87.52,0.46,0.514,0.4855,2.3051,21.5019,9.8366,3.732,10.0592,4.0605,75.0,6.1046,long
2h_current_range_pct,16.759952,gte,153,744,50.98,15.69,13.58,86.42,0.5098,0.4358,0.4699,2.5547,20.6906,10.5965,3.9614,11.0819,4.2292,77.12,6.6351,long
2h_current_range_pct,18.854946,gte,110,787,54.55,15.45,15.12,84.88,0.5455,0.3352,0.4152,2.7334,19.8122,11.6079,4.1826,11.7579,4.5091,78.18,7.4254,long
2h_current_range_pct,20.94994,gte,83,814,57.83,13.25,16.09,83.91,0.5783,0.2682,0.3664,2.898,22.7509,12.9249,4.2946,12.0298,4.7218,80.72,8.6303,long
2h_current_range_pct,23.044934,gte,69,828,63.77,11.59,16.3,83.7,0.6377,0.2458,0.3548,3.1955,28.2333,14.4102,4.3167,13.4675,4.7256,84.06,10.0935,long
2h_current_range_pct,25.139928,gte,54,843,68.52,11.11,16.84,83.16,0.6852,0.2067,0.3176,3.4336,30.4425,16.5212,4.3611,14.5015,4.8149,87.04,12.1601,long
2h_current_range_pct,27.234922,gte,45,852,64.44,13.33,17.61,82.39,0.6444,0.162,0.2589,3.2294,22.62,17.0946,4.4593,15.4603,4.8666,84.44,12.6354,long
2h_current_range_pct,29.329916,gte,37,860,70.27,10.81,17.79,82.21,0.7027,0.1453,0.2407,3.5214,30.0359,17.8084,4.5461,16.1379,4.936,86.49,13.2623,long
2h_current_range_pct,31.42491,gte,29,868,72.41,13.79,18.2,81.8,0.7241,0.1173,0.2019,3.6288,23.5918,17.6172,4.6747,13.4815,5.1279,82.76,12.9425,long
2h_current_range_pct,33.519904,gte,22,875,68.18,13.64,18.74,81.26,0.6818,0.0838,0.1493,3.4167,21.6768,17.67,4.7769,12.5045,5.2193,81.82,12.893,long
2h_current_range_pct,35.614898,gte,18,879,66.67,11.11,19.0,81.0,0.6667,0.067,0.1218,3.3408,25.5808,18.566,4.8172,14.8215,5.205,83.33,13.7488,long
2h_current_range_pct,37.709892,gte,16,881,68.75,6.25,19.07,80.93,0.6875,0.0615,0.1128,3.4452,46.6845,20.4321,4.8146,16.7279,5.1923,87.5,15.6175,long
2h_current_range_pct,39.804886,gte,13,884,76.92,7.69,19.12,80.88,0.7692,0.0559,0.1042,3.8547,42.3077,21.9343,4.8455,18.7386,5.2018,92.31,17.0888,long
2h_current_range_pct,41.89988,gte,11,886,72.73,9.09,19.3,80.7,0.7273,0.0447,0.0842,3.6445,33.4503,20.0579,4.9073,15.0083,5.2787,90.91,15.1506,long
2h_current_range_pct,43.994874,gte,9,888,66.67,11.11,19.48,80.52,0.6667,0.0335,0.0638,3.3408,24.7977,19.0998,4.9512,16.4635,5.2859,88.89,14.1486,long
2h_current_range_pct,46.089868,gte,8,889,75.0,12.5,19.46,80.54,0.75,0.0335,0.0642,3.7584,24.8324,20.5325,4.9542,17.887,5.2856,87.5,15.5783,long
2h_current_range_pct,48.184862,gte,7,890,85.71,14.29,19.44,80.56,0.8571,0.0335,0.0645,4.2953,24.8671,22.4499,4.9566,22.0396,5.2671,85.71,17.4933,long
2h_current_range_pct,50.279856,gte,6,891,83.33,16.67,19.53,80.47,0.8333,0.0279,0.0541,4.176,20.6034,21.2837,4.9841,22.1147,5.2854,83.33,16.2996,long
2h_current_range_pct,52.37485,gte,5,892,80.0,20.0,19.62,80.38,0.8,0.0223,0.0435,4.0089,16.3886,16.0204,5.0319,18.5412,5.3243,80.0,10.9885,long
2h_current_range_pct,54.469844,gte,4,893,75.0,25.0,19.71,80.29,0.75,0.0168,0.0328,3.7584,12.2216,15.1245,5.0482,19.1084,5.3366,75.0,10.0763,long
2h_current_range_pct,56.564838,gte,4,893,75.0,25.0,19.71,80.29,0.75,0.0168,0.0328,3.7584,12.2216,15.1245,5.0482,19.1084,5.3366,75.0,10.0763,long
2h_current_range_pct,58.659832,gte,4,893,75.0,25.0,19.71,80.29,0.75,0.0168,0.0328,3.7584,12.2216,15.1245,5.0482,19.1084,5.3366,75.0,10.0763,long
2h_current_range_pct,60.754826,gte,4,893,75.0,25.0,19.71,80.29,0.75,0.0168,0.0328,3.7584,12.2216,15.1245,5.0482,19.1084,5.3366,75.0,10.0763,long
2h_current_range_pct,62.84982,gte,4,893,75.0,25.0,19.71,80.29,0.75,0.0168,0.0328,3.7584,12.2216,15.1245,5.0482,19.1084,5.3366,75.0,10.0763,long
2h_current_range_pct,64.944814,gte,3,894,100.0,0.0,19.69,80.31,1.0,0.0168,0.033,5.0112,12.2386,23.9457,5.0299,33.3696,5.3042,100.0,18.9158,long
2h_current_range_pct,67.039808,gte,2,895,100.0,0.0,19.78,80.22,1.0,0.0112,0.0221,5.0112,8.113,30.352,5.0367,36.9091,5.3276,100.0,25.3153,long
2h_current_range_pct,69.134802,gte,2,895,100.0,0.0,19.78,80.22,1.0,0.0112,0.0221,5.0112,8.113,30.352,5.0367,36.9091,5.3276,100.0,25.3153,long
2h_current_range_pct,71.229796,gte,2,895,100.0,0.0,19.78,80.22,1.0,0.0112,0.0221,5.0112,8.113,30.352,5.0367,36.9091,5.3276,100.0,25.3153,long
2h_current_range_pct,73.32479,gte,2,895,100.0,0.0,19.78,80.22,1.0,0.0112,0.0221,5.0112,8.113,30.352,5.0367,36.9091,5.3276,100.0,25.3153,long
2h_current_range_pct,75.419784,gte,2,895,100.0,0.0,19.78,80.22,1.0,0.0112,0.0221,5.0112,8.113,30.352,5.0367,36.9091,5.3276,100.0,25.3153,long
2h_current_range_pct,77.514778,gte,1,896,100.0,0.0,19.87,80.13,1.0,0.0056,0.0111,5.0112,4.0337,36.0838,5.0585,47.8206,5.3507,100.0,31.0253,long
2h_current_range_pct,79.609772,gte,1,896,100.0,0.0,19.87,80.13,1.0,0.0056,0.0111,5.0112,4.0337,36.0838,5.0585,47.8206,5.3507,100.0,31.0253,long
2h_current_range_pct,81.704766,gte,1,896,100.0,0.0,19.87,80.13,1.0,0.0056,0.0111,5.0112,4.0337,36.0838,5.0585,47.8206,5.3507,100.0,31.0253,long
2h_current_range_pct,83.79976,gte,1,896,100.0,0.0,19.87,80.13,1.0,0.0056,0.0111,5.0112,4.0337,36.0838,5.0585,47.8206,5.3507,100.0,31.0253,long
2h_current_range_pct,85.894754,gte,1,896,100.0,0.0,19.87,80.13,1.0,0.0056,0.0111,5.0112,4.0337,36.0838,5.0585,47.8206,5.3507,100.0,31.0253,long
2h_current_range_pct,87.989748,gte,1,896,100.0,0.0,19.87,80.13,1.0,0.0056,0.0111,5.0112,4.0337,36.0838,5.0585,47.8206,5.3507,100.0,31.0253,long
2h_current_range_pct,90.084742,gte,1,896,100.0,0.0,19.87,80.13,1.0,0.0056,0.0111,5.0112,4.0337,36.0838,5.0585,47.8206,5.3507,100.0,31.0253,long
2h_current_range_pct,92.179736,gte,1,896,100.0,0.0,19.87,80.13,1.0,0.0056,0.0111,5.0112,4.0337,36.0838,5.0585,47.8206,5.3507,100.0,31.0253,long
2h_current_range_pct,94.27473,gte,1,896,100.0,0.0,19.87,80.13,1.0,0.0056,0.0111,5.0112,4.0337,36.0838,5.0585,47.8206,5.3507,100.0,31.0253,long
2h_current_range_pct,96.369724,gte,1,896,100.0,0.0,19.87,80.13,1.0,0.0056,0.0111,5.0112,4.0337,36.0838,5.0585,47.8206,5.3507,100.0,31.0253,long
2h_current_range_pct,98.464718,gte,1,896,100.0,0.0,19.87,80.13,1.0,0.0056,0.0111,5.0112,4.0337,36.0838,5.0585,47.8206,5.3507,100.0,31.0253,long
2h_current_range_pct,100.559712,gte,1,896,100.0,0.0,19.87,80.13,1.0,0.0056,0.0111,5.0112,4.0337,36.0838,5.0585,47.8206,5.3507,100.0,31.0253,long
2h_current_range_pct,102.654706,gte,1,896,100.0,0.0,19.87,80.13,1.0,0.0056,0.0111,5.0112,4.0337,36.0838,5.0585,47.8206,5.3507,100.0,31.0253,long
2h_current_range_pct,104.7497,gte,1,896,100.0,0.0,19.87,80.13,1.0,0.0056,0.0111,5.0112,4.0337,36.0838,5.0585,47.8206,5.3507,100.0,31.0253,long
2h_current_range_pct,0.0,lte,6,891,33.33,0.0,19.87,80.13,0.3333,0.0112,0.0216,1.6704,8.0678,6.8526,5.0813,5.3935,5.3981,66.67,1.7713,long
2h_current_range_pct,2.094994,lte,7,890,28.57,14.29,19.89,80.11,0.2857,0.0112,0.0215,1.4318,8.0565,5.8736,5.087,4.7161,5.4034,57.14,0.7866,long
2h_current_range_pct,4.189988,lte,94,803,3.19,34.04,21.92,78.08,0.0319,0.0168,0.022,0.1599,0.334,1.6626,5.4947,1.4231,5.8633,20.21,-3.8321,long
2h_current_range_pct,6.284982,lte,260,637,2.31,29.23,27.16,72.84,0.0231,0.0335,0.0273,0.1156,0.2117,2.0954,6.3167,1.7936,6.8692,31.92,-4.2212,long
2h_current_range_pct,8.379976,lte,426,471,5.4,26.53,33.12,66.88,0.054,0.1285,0.076,0.2706,0.411,2.5681,7.3769,2.5175,8.0033,38.03,-4.8088,long
2h_current_range_pct,10.47497,lte,551,346,8.35,23.23,38.44,61.56,0.0835,0.257,0.126,0.4184,0.5755,3.1378,8.207,3.4811,8.4507,45.01,-5.0692,long
2h_current_range_pct,12.569964,lte,637,260,10.05,21.98,44.23,55.77,0.1005,0.3575,0.1569,0.5035,0.5764,3.4486,9.1221,3.6596,9.6572,48.51,-5.6735,long
2h_current_range_pct,14.664958,lte,697,200,12.48,21.38,46.0,54.0,0.1248,0.486,0.1986,0.6255,0.6854,3.732,9.8366,4.0605,10.0592,50.93,-6.1046,long
2h_current_range_pct,16.759952,lte,744,153,13.58,20.83,50.98,49.02,0.1358,0.5642,0.2189,0.6803,0.6266,3.9614,10.5965,4.2292,11.0819,52.02,-6.6351,long
2h_current_range_pct,18.854946,lte,787,110,15.12,20.58,54.55,45.45,0.1512,0.6648,0.2464,0.7577,0.6121,4.1826,11.6079,4.5091,11.7579,53.24,-7.4254,long
2h_current_range_pct,20.94994,lte,814,83,16.09,20.64,57.83,42.17,0.1609,0.7318,0.2638,0.8065,0.5686,4.2946,12.9249,4.7218,12.0298,53.81,-8.6303,long
2h_current_range_pct,23.044934,lte,828,69,16.3,20.65,63.77,36.23,0.163,0.7542,0.2681,0.817,0.4486,4.3167,14.4102,4.7256,13.4675,53.99,-10.0935,long
2h_current_range_pct,25.139928,lte,843,54,16.84,20.52,68.52,31.48,0.1684,0.7933,0.2779,0.8441,0.3771,4.3611,16.5212,4.8149,14.5015,54.33,-12.1601,long
2h_current_range_pct,27.234922,lte,852,45,17.61,20.31,64.44,35.56,0.1761,0.838,0.291,0.8822,0.4784,4.4593,17.0946,4.8666,15.4603,54.81,-12.6354,long
2h_current_range_pct,29.329916,lte,860,37,17.79,20.35,70.27,29.73,0.1779,0.8547,0.2945,0.8915,0.3699,4.5461,17.8084,4.936,16.1379,55.0,-13.2623,long
